Name,Stars,CreatedAt,AgeInYears,Url,ReleasesCount,AvgCbo,AvgDit,AvgLcom,CkClassRows,TotalLoc,CommentLines
eclipse-openj9/openj9,3509,08/25/2017 13:46:07,8,https://github.com/eclipse-openj9/openj9.git,0,0,0,0,0,932497,228351
Aefyr/SAI,3509,12/14/2018 19:22:27,7,https://github.com/Aefyr/SAI.git,0,6.309462915601023,1.5396419437340154,13.263427109974424,391,24062,801
lsjwzh/RecyclerViewPager,3506,01/17/2015 18:30:34,11,https://github.com/lsjwzh/RecyclerViewPager.git,0,4.309859154929577,1.4929577464788732,9.971830985915492,71,2995,203
nytimes/Store,3503,11/29/2016 20:17:11,9,https://github.com/nytimes/Store.git,0,6.182758620689655,1.5620689655172413,17.055172413793102,290,17706,3208
baoyongzhang/SwipeMenuListView,3501,08/24/2014 15:40:45,11,https://github.com/baoyongzhang/SwipeMenuListView.git,0,4.393939393939394,1.4545454545454546,15.242424242424242,33,1753,236
codeestX/GeekNews,3500,08/07/2016 14:56:56,9,https://github.com/codeestX/GeekNews.git,0,4.624145785876993,1.4464692482915718,10.009111617312072,439,16879,1711
Athou/commafeed,3491,03/20/2013 19:32:09,13,https://github.com/Athou/commafeed.git,0,7.442379182156134,1.3680297397769516,6.044609665427509,269,17032,586
apache/incubator-kie-optaplanner,3491,02/15/2011 19:38:23,15,https://github.com/apache/incubator-kie-optaplanner.git,0,7.176982892690513,1.8248833592534992,49.22083981337481,3215,331504,79741
KingJA/LoadSir,3486,09/02/2017 08:32:15,8,https://github.com/KingJA/LoadSir.git,0,5.1891891891891895,1.554054054054054,4.013513513513513,74,2510,366
getActivity/Toaster,3480,09/16/2018 05:28:57,7,https://github.com/getActivity/Toaster.git,0,4.583333333333333,1.3333333333333333,40.25,36,2524,566
phodal/migration,3477,01/08/2020 02:11:38,6,https://github.com/phodal/migration.git,0,1.4166666666666667,1,0.08333333333333333,12,201,11
WinterChenS/my-site,3475,05/03/2018 09:05:37,7,https://github.com/WinterChenS/my-site.git,0,6.188888888888889,1.1888888888888889,35.022222222222226,90,7708,1828
ittianyu/BottomNavigationViewEx,3474,11/12/2016 08:39:38,9,https://github.com/ittianyu/BottomNavigationViewEx.git,0,4.896551724137931,1.5862068965517242,50.13793103448276,29,2242,496
